 From deresol.f
 Units of 1E+4 part/m^3
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 11 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 11 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL:  1
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL:  2
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL:  3
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL:  4
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL:  5
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL:  6
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL:  7
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL:  8
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: BLACKCARB SIZE BIN: 12 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL:  1
 26858 16486 6902 30867 5549 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL:  2
 24639 15125 6332 28318 5090 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL:  3
 22425 13765 5762 25772 4633 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL:  4
 20217 12410 5195 23235 4177 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL:  5
 18005 11052 4627 20693 3720 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL:  6
 15789 9692 4057 18146 3262 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL:  7
 13577 8334 3489 15604 2805 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL:  8
 11363 6975 2920 13059 2347 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL:  9
 760 760 760 760 760 760
# AEROSOL TYPE: SOILDUST  SIZE BIN:  1 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL:  1
 71451 43966 18708 83669 14864 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL:  2
 65550 40335 17162 76759 13637 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL:  3
 59658 36710 15620 69860 12411 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL:  4
 53784 33095 14082 62981 11189 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL:  5
 47900 29474 12541 56090 9964 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL:  6
 42005 25847 10998 49188 8738 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL:  7
 36119 22226 9457 42295 7514 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL:  8
 30229 18601 7914 35398 6289 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL:  9
 2061 2061 2061 2061 2061 2061
# AEROSOL TYPE: SOILDUST  SIZE BIN:  2 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL:  1
 90821 55997 24200 108234 19004 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL:  2
 83320 51372 22201 99296 17435 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL:  3
 75831 46755 20206 90371 15868 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL:  4
 68364 42151 18216 81472 14305 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL:  5
 60885 37539 16224 72559 12740 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL:  6
 53393 32920 14227 63630 11172 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL:  7
 45911 28307 12233 54714 9607 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL:  8
 38424 23691 10238 45791 8040 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL:  9
 2666 2666 2666 2666 2666 2666
# AEROSOL TYPE: SOILDUST  SIZE BIN:  3 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL:  1
 55155 34059 14940 66820 11597 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL:  2
 50600 31246 13706 61301 10639 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL:  3
 46052 28438 12475 55791 9683 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL:  4
 41517 25638 11246 50297 8729 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL:  5
 36975 22833 10016 44795 7774 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL:  6
 32425 20023 8783 39282 6818 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL:  7
 27881 17217 7552 33778 5862 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL:  8
 23335 14410 6321 28270 4906 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL:  9
 1646 1646 1646 1646 1646 1646
# AEROSOL TYPE: SOILDUST  SIZE BIN:  4 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL:  1
 16005 9895 4403 19691 3378 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL:  2
 14684 9078 4039 18065 3099 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL:  3
 13364 8262 3676 16441 2821 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL:  4
 12048 7448 3314 14822 2543 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL:  5
 10730 6633 2952 13200 2265 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL:  6
 9409 5817 2588 11576 1986 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL:  7
 8091 5002 2225 9954 1708 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL:  8
 6771 4186 1863 8331 1429 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL:  9
 485 485 485 485 485 485
# AEROSOL TYPE: SOILDUST  SIZE BIN:  5 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL:  1
 2226 1377 621 2778 471 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL:  2
 2042 1263 570 2548 432 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL:  3
 1858 1150 518 2319 393 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL:  4
 1676 1037 468 2091 355 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL:  5
 1492 923 416 1862 316 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL:  6
 1309 810 365 1633 277 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL:  7
 1125 696 314 1404 238 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL:  8
 942 583 263 1175 199 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL:  9
 68 68 68 68 68 68
# AEROSOL TYPE: SOILDUST  SIZE BIN:  6 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL:  1
 157 97 44 198 33 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL:  2
 144 89 40 181 30 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL:  3
 131 81 37 165 28 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL:  4
 118 73 33 149 25 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL:  5
 105 65 30 132 22 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL:  6
 92 57 26 116 20 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL:  7
 79 49 23 100 17 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL:  8
 66 41 19 84 14 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL:  9
 5 5 5 5 5 5
# AEROSOL TYPE: SOILDUST  SIZE BIN:  7 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL:  1
 11 7 3 14 2 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL:  2
 10 7 3 13 2 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL:  3
 10 6 3 12 2 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL:  4
 9 5 2 11 2 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL:  5
 8 5 2 9 2 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL:  6
 7 4 2 8 1 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL:  7
 6 4 2 7 1 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL:  8
 5 3 1 6 1 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  8 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL:  1
 3 2 1 3 1 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL:  2
 3 2 1 3 1 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL:  3
 2 1 1 3 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL:  4
 2 1 0 2 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL:  5
 2 1 0 2 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL:  6
 2 1 0 2 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL:  7
 1 1 0 2 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL:  8
 1 1 0 1 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN:  9 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL:  1
 1 0 0 1 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL:  2
 0 0 0 1 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL:  3
 0 0 0 1 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL:  4
 0 0 0 1 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL:  5
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL:  6
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL:  7
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL:  8
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 10 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL:  1
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL:  2
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL:  3
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL:  4
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL:  5
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL:  6
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL:  7
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL:  8
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 11 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL:  1
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL:  2
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL:  3
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL:  4
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL:  5
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL:  6
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL:  7
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL:  8
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SOILDUST  SIZE BIN: 12 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL:  1
 0 1 8 0 5 10
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL:  2
 0 1 7 0 4 9
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL:  3
 0 1 6 0 4 9
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL:  4
 0 1 6 0 3 8
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL:  5
 0 1 5 0 3 7
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL:  6
 0 1 4 0 3 6
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL:  7
 0 1 4 0 2 5
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL:  8
 0 1 3 0 2 4
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  1 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL:  1
 0 11 69 0 43 95
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL:  2
 0 10 64 0 39 87
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL:  3
 0 9 58 0 36 79
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL:  4
 0 8 52 0 32 71
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL:  5
 0 7 46 0 29 64
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL:  6
 0 7 41 0 25 56
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL:  7
 0 6 35 0 22 48
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL:  8
 0 5 29 0 18 40
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  2 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL:  1
 0 58 361 0 224 494
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL:  2
 0 53 332 0 205 454
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL:  3
 0 48 302 0 187 413
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL:  4
 0 44 272 0 169 372
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL:  5
 0 39 242 0 150 331
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL:  6
 0 34 212 0 132 291
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL:  7
 0 29 183 0 113 250
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL:  8
 0 25 153 0 95 209
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  3 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL:  1
 0 172 1069 0 663 1462
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL:  2
 0 158 981 0 608 1342
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL:  3
 0 143 893 0 553 1221
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL:  4
 0 129 805 0 499 1101
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL:  5
 0 115 717 0 444 980
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL:  6
 0 101 629 0 390 860
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL:  7
 0 87 540 0 335 739
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL:  8
 0 73 452 0 280 619
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  4 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL:  1
 0 288 1795 0 1113 2456
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL:  2
 0 265 1647 0 1021 2253
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL:  3
 0 241 1499 0 929 2050
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL:  4
 0 217 1351 0 837 1848
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL:  5
 0 193 1204 0 746 1646
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL:  6
 0 170 1055 0 654 1444
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL:  7
 0 146 908 0 563 1241
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL:  8
 0 122 759 0 471 1039
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  5 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL:  1
 0 275 1711 0 1060 2340
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL:  2
 0 252 1570 0 973 2147
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL:  3
 0 229 1429 0 885 1954
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL:  4
 0 207 1288 0 798 1762
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL:  5
 0 184 1147 0 711 1569
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL:  6
 0 162 1006 0 623 1376
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL:  7
 0 139 865 0 536 1183
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL:  8
 0 116 724 0 449 990
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  6 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL:  1
 0 149 926 0 574 1266
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL:  2
 0 136 849 0 526 1161
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL:  3
 0 124 773 0 479 1057
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL:  4
 0 112 697 0 432 953
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL:  5
 0 100 620 0 384 849
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL:  6
 0 87 544 0 337 744
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL:  7
 0 75 468 0 290 640
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL:  8
 0 63 392 0 243 535
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  7 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL:  1
 0 46 284 0 176 389
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL:  2
 0 42 261 0 162 357
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL:  3
 0 38 237 0 147 324
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL:  4
 0 34 214 0 132 293
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL:  5
 0 31 191 0 118 261
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL:  6
 0 27 167 0 104 228
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL:  7
 0 23 144 0 89 196
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL:  8
 0 19 120 0 74 164
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  8 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL:  1
 0 8 49 0 31 68
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL:  2
 0 7 46 0 28 62
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL:  3
 0 7 41 0 26 57
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL:  4
 0 6 37 0 23 51
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL:  5
 0 5 33 0 21 46
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL:  6
 0 5 29 0 18 40
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL:  7
 0 4 25 0 16 34
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL:  8
 0 3 21 0 13 29
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN:  9 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL:  1
 0 1 5 0 3 7
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL:  2
 0 1 4 0 3 6
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL:  3
 0 1 4 0 3 6
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL:  4
 0 1 4 0 2 5
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL:  5
 0 1 3 0 2 5
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL:  6
 0 0 3 0 2 4
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL:  7
 0 0 2 0 1 3
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL:  8
 0 0 2 0 1 3
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL:  9
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN: 10 VERTICAL LEVEL: 10
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN: 11 VERTICAL LEVEL:  1
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN: 11 VERTICAL LEVEL:  2
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN: 11 VERTICAL LEVEL:  3
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN: 11 VERTICAL LEVEL:  4
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN: 11 VERTICAL LEVEL:  5
 0 0 0 0 0 0
# AEROSOL TYPE: SEASALT   SIZE BIN: 11 VERTICAL LEVEL:  6
