0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
0.1194E-04 0.9856E-04 0.8982E-03 0.1076E-01 0.1059E+00 0.4913E+00 0.1743E+01 0.6470E+01 0.2454E+02 0.9463E+02 0.3692E+03 0.1453E+04
